case_id,src_label,dst_label
CASE_00006,joint_enterprise_presence,mens_rea_intent_to_kill
CASE_00006,motive_financial_gain,joint_enterprise_presence
CASE_00006,joint_enterprise_presence,unlawful_killing
CASE_00006,confession_or_admission,weapon_petrol_fire
CASE_00006,assault_method_shooting,accessory_or_complicity
CASE_00006,motive_financial_gain,defendant_intoxicated
CASE_00006,location_public_space,confession_or_admission
CASE_00006,joint_enterprise_presence,wound_sharp_force
CASE_00006,poisoning,planning_premeditation
CASE_00006,defendant_intoxicated,joint_enterprise_presence
CASE_00006,defendant_intoxicated,defendant_intoxicated
CASE_00006,abduction,weapon_firearm
CASE_00006,weapon_present,abduction
CASE_00006,location_public_space,prior_assault
CASE_00006,assault_method_shooting,confession_or_admission
CASE_00006,weapon_petrol_fire,unlawful_killing
CASE_00006,encounter,location_public_space
CASE_00006,weapon_blunt,prior_assault
CASE_00006,motive_jealousy_revenge,prior_assault
CASE_00006,planning_premeditation,self_defence_legal
CASE_00006,strangulation,strangulation
CASE_00006,location_public_space,encounter
CASE_00006,planning_premeditation,alibi_claim
CASE_00006,injury_defensive_wounds,weapon_sharp
CASE_00006,weapon_petrol_fire,weapon_petrol_fire
CASE_00006,wound_sharp_force,prior_threats
CASE_00006,assault_method_stabbing,weapon_sharp
CASE_00006,planning_premeditation,strangulation
CASE_00006,prior_threats,wound_sharp_force
CASE_00006,weapon_firearm,alibi_claim
CASE_00006,wound_blunt_force,weapon_present
CASE_00006,alibi_claim,loss_of_control
CASE_00006,wound_sharp_force,mens_rea_intent_to_kill
CASE_00006,location_private_dwelling,confession_or_admission
CASE_00006,location_public_space,loss_of_control
CASE_00006,flight_after_offence,weapon_present
CASE_00006,confession_or_admission,location_public_space
CASE_00006,abduction,actus_reus_killing
CASE_00006,prior_conflict,confession_or_admission
CASE_00006,weapon_sharp,confession_or_admission
CASE_00006,prior_threats,assault_method_shooting
CASE_00006,motive_financial_gain,weapon_firearm
CASE_00006,assault_method_shooting,cctv_presence
CASE_00006,defendant_intoxicated,self_defence_legal
CASE_00006,injury_defensive_wounds,motive_jealousy_revenge
CASE_00006,abduction,accessory_or_complicity
CASE_00006,planning_premeditation,prior_assault
CASE_00006,victim_intoxicated,confession_or_admission
CASE_00006,encounter,assault_method_stabbing
CASE_00006,assault_method_stabbing,motive_jealousy_revenge
CASE_00006,wound_sharp_force,assault_method_shooting
CASE_00006,location_private_dwelling,encounter
CASE_00006,cctv_presence,assault_method_shooting
CASE_00006,encounter,murder
CASE_00006,defendant_intoxicated,strangulation
CASE_00006,strangulation,encounter
CASE_00006,encounter,location_private_dwelling
CASE_00006,search_history_weapons_or_poison,location_public_space
CASE_00006,time_of_death_window_narrow,actus_reus_killing
CASE_00006,assault_method_stabbing,joint_enterprise_presence
CASE_00006,alibi_claim,wound_sharp_force
CASE_00006,location_public_space,mens_rea_intent_to_kill
CASE_00006,location_public_space,unlawful_killing
CASE_00006,planning_premeditation,encounter
CASE_00006,wound_sharp_force,weapon_sharp
CASE_00006,abduction,abduction
CASE_00006,location_public_space,wound_sharp_force
CASE_00006,prior_assault,confession_or_admission
CASE_00006,assault_method_shooting,prior_threats
CASE_00006,flight_after_offence,weapon_firearm
CASE_00006,abduction,tied_restraint
CASE_00006,joint_enterprise_presence,joint_enterprise_presence
CASE_00006,assault_method_blunt_force,assault_method_stabbing
CASE_00006,weapon_blunt,mens_rea_intent_to_kill
CASE_00006,weapon_blunt,unlawful_killing
CASE_00006,injury_defensive_wounds,weapon_present
CASE_00006,assault_method_blunt_force,murder
CASE_00006,motive_jealousy_revenge,mens_rea_intent_to_kill
CASE_00006,assault_method_shooting,wound_sharp_force
CASE_00006,motive_jealousy_revenge,unlawful_killing
CASE_00006,weapon_sharp,loss_of_control
CASE_00006,assault_method_stabbing,weapon_present
CASE_00006,confession_or_admission,assault_method_stabbing
CASE_00006,motive_jealousy_revenge,manslaughter_unlawful_act
CASE_00006,tied_restraint,accessory_or_complicity
CASE_00006,weapon_firearm,causation
CASE_00006,motive_financial_gain,actus_reus_killing
CASE_00006,confession_or_admission,murder
CASE_00006,alibi_claim,assault_method_shooting
CASE_00006,weapon_present,location_public_space
CASE_00006,joint_enterprise_presence,diminished_responsibility
CASE_00006,assault_method_blunt_force,assault_method_blunt_force
CASE_00006,assault_method_blunt_force,lawful_killing_self_defence
CASE_00006,wound_sharp_force,motive_jealousy_revenge
CASE_00006,tied_restraint,abduction
CASE_00006,defendant_intoxicated,encounter
CASE_00006,confession_or_admission,lawful_killing_self_defence
CASE_00006,location_private_dwelling,mens_rea_intent_to_kill
CASE_00006,strangulation,mens_rea_intent_to_kill
CASE_00006,strangulation,unlawful_killing
CASE_00006,weapon_sharp,prior_threats
CASE_00006,wound_sharp_force,joint_enterprise_presence
CASE_00006,wound_sharp_force,defendant_intoxicated
CASE_00006,defendant_intoxicated,causation
CASE_00006,abduction,weapon_petrol_fire
CASE_00006,confession_or_admission,injury_defensive_wounds
CASE_00006,search_history_weapons_or_poison,murder
CASE_00006,weapon_sharp,withdrawal_effective
CASE_00006,planning_premeditation,mens_rea_intent_to_kill
CASE_00006,planning_premeditation,unlawful_killing
CASE_00006,planning_premeditation,manslaughter_unlawful_act
CASE_00006,encounter,self_defence_legal
CASE_00006,weapon_sharp,wound_sharp_force
CASE_00006,motive_jealousy_revenge,weapon_sharp
CASE_00006,weapon_petrol_fire,weapon_blunt
CASE_00006,diminished_responsibility,injury_defensive_wounds
CASE_00006,planning_premeditation,wound_blunt_force
CASE_00006,weapon_firearm,mens_rea_intent_to_kill
CASE_00006,flight_after_offence,accessory_or_complicity
CASE_00006,weapon_firearm,unlawful_killing
CASE_00006,flight_after_offence,prior_conflict
CASE_00006,weapon_firearm,manslaughter_unlawful_act
CASE_00006,assault_method_stabbing,strangulation
CASE_00006,wound_sharp_force,weapon_present
CASE_00006,location_private_dwelling,assault_method_shooting
CASE_00006,weapon_petrol_fire,motive_financial_gain
CASE_00006,confession_third_party,location_public_space
CASE_00006,alibi_claim,motive_jealousy_revenge
CASE_00006,weapon_present,assault_method_stabbing
CASE_00006,prior_conflict,assault_method_shooting
CASE_00006,weapon_firearm,flight_after_offence
CASE_00006,poisoning,murder
CASE_00006,weapon_present,murder
CASE_00006,assault_method_blunt_force,self_defence_legal
CASE_00006,location_private_dwelling,weapon_sharp
CASE_00006,assault_method_blunt_force,alibi_claim
CASE_00006,motive_financial_gain,unlawful_killing
CASE_00006,encounter,confession_or_admission
CASE_00006,confession_or_admission,self_defence_legal
CASE_00006,assault_method_shooting,motive_jealousy_revenge
CASE_00006,strangulation,weapon_sharp
CASE_00006,location_public_space,joint_enterprise_presence
CASE_00006,location_public_space,defendant_intoxicated
CASE_00006,alibi_claim,assault_method_blunt_force
CASE_00006,defendant_intoxicated,unlawful_killing
CASE_00006,prior_threats,self_defence_legal
CASE_00006,injury_defensive_wounds,actus_reus_killing
CASE_00006,poisoning,assault_method_blunt_force
CASE_00006,assault_method_shooting,location_private_dwelling
CASE_00006,encounter,prior_assault
CASE_00006,weapon_present,assault_method_blunt_force
CASE_00006,abduction,location_public_space
CASE_00006,weapon_present,lawful_killing_self_defence
CASE_00006,assault_method_stabbing,actus_reus_killing
CASE_00006,motive_financial_gain,victim_intoxicated
CASE_00006,motive_financial_gain,weapon_petrol_fire
CASE_00006,motive_jealousy_revenge,joint_enterprise_presence
CASE_00006,assault_method_shooting,assault_method_blunt_force
CASE_00006,location_public_space,weapon_present
CASE_00006,joint_enterprise_presence,actus_reus_killing
CASE_00006,wound_sharp_force,weapon_firearm
CASE_00006,assault_method_blunt_force,confession_or_admission
CASE_00006,encounter,encounter
CASE_00006,weapon_blunt,weapon_present
CASE_00006,search_history_weapons_or_poison,self_defence_legal
CASE_00006,confession_or_admission,confession_or_admission
CASE_00006,motive_jealousy_revenge,weapon_present
CASE_00006,assault_method_stabbing,causation
CASE_00006,confession_third_party,assault_method_stabbing
CASE_00006,joint_enterprise_presence,prior_conflict
CASE_00006,motive_jealousy_revenge,diminished_responsibility
CASE_00006,confession_or_admission,prior_assault
CASE_00006,lawful_killing_self_defence,causation
CASE_00006,encounter,loss_of_control
CASE_00006,confession_third_party,murder
CASE_00006,joint_enterprise_presence,causation
CASE_00006,weapon_sharp,motive_jealousy_revenge
CASE_00006,tied_restraint,location_public_space
CASE_00006,injury_defensive_wounds,tied_restraint
CASE_00006,strangulation,joint_enterprise_presence
CASE_00006,weapon_petrol_fire,accessory_or_complicity
CASE_00006,weapon_sharp,location_private_dwelling
CASE_00006,assault_method_stabbing,tied_restraint
CASE_00006,alibi_claim,self_defence_legal
CASE_00006,weapon_sharp,defendant_intoxicated
CASE_00006,planning_premeditation,joint_enterprise_presence
CASE_00006,confession_or_admission,encounter
CASE_00006,weapon_present,self_defence_legal
CASE_00006,abduction,assault_method_stabbing
CASE_00006,wound_sharp_force,actus_reus_killing
CASE_00006,weapon_blunt,motive_financial_gain
CASE_00006,weapon_present,alibi_claim
CASE_00006,confession_or_admission,poisoning
CASE_00006,weapon_petrol_fire,planning_premeditation
CASE_00006,assault_method_blunt_force,loss_of_control
CASE_00006,victim_intoxicated,defendant_intoxicated
CASE_00006,abduction,murder
CASE_00006,location_public_space,strangulation
CASE_00006,causation,lawful_killing_self_defence
CASE_00006,murder,wound_blunt_force
CASE_00006,strangulation,diminished_responsibility
CASE_00006,assault_method_shooting,self_defence_legal
CASE_00006,weapon_petrol_fire,abduction
CASE_00006,confession_or_admission,loss_of_control
CASE_00006,abduction,weapon_blunt
CASE_00006,weapon_blunt,weapon_firearm
CASE_00006,prior_assault,motive_jealousy_revenge
CASE_00006,assault_method_shooting,alibi_claim
CASE_00006,prior_threats,causation
CASE_00006,motive_jealousy_revenge,weapon_firearm
CASE_00006,assault_method_stabbing,unlawful_killing
CASE_00006,planning_premeditation,diminished_responsibility
CASE_00006,assault_method_stabbing,manslaughter_unlawful_act
CASE_00006,encounter,withdrawal_effective
CASE_00006,confession_or_admission,cctv_presence
CASE_00006,wound_blunt_force,location_public_space
CASE_00006,encounter,wound_sharp_force
CASE_00006,wound_sharp_force,causation
CASE_00006,cctv_presence,causation
CASE_00006,abduction,motive_financial_gain
CASE_00006,murder,search_history_weapons_or_poison
CASE_00006,poisoning,confession_or_admission
CASE_00006,search_history_weapons_or_poison,encounter
CASE_00006,motive_financial_gain,time_of_death_window_narrow
CASE_00006,weapon_present,confession_or_admission
CASE_00006,alibi_claim,prior_assault
CASE_00006,assault_method_stabbing,flight_after_offence
CASE_00006,time_of_death_window_narrow,murder
CASE_00006,tied_restraint,assault_method_stabbing
CASE_00006,assault_method_stabbing,weapon_petrol_fire
CASE_00006,abduction,injury_defensive_wounds
CASE_00006,weapon_present,prior_assault
CASE_00006,tied_restraint,murder
CASE_00006,weapon_firearm,weapon_blunt
CASE_00006,joint_enterprise_presence,victim_intoxicated
CASE_00006,wound_sharp_force,tied_restraint
CASE_00006,joint_enterprise_presence,flight_after_offence
CASE_00006,assault_method_blunt_force,mens_rea_intent_to_kill
CASE_00006,location_private_dwelling,weapon_firearm
CASE_00006,assault_method_blunt_force,unlawful_killing
CASE_00006,joint_enterprise_presence,weapon_petrol_fire
CASE_00006,confession_third_party,self_defence_legal
CASE_00006,assault_method_blunt_force,wound_sharp_force
CASE_00006,encounter,assault_method_shooting
CASE_00006,alibi_claim,encounter
CASE_00006,weapon_sharp,self_defence_legal
CASE_00006,self_defence_legal,wound_sharp_force
CASE_00006,weapon_blunt,actus_reus_killing
CASE_00006,weapon_firearm,motive_financial_gain
CASE_00006,confession_or_admission,wound_sharp_force
CASE_00006,defendant_intoxicated,diminished_responsibility
CASE_00006,weapon_present,encounter
CASE_00006,motive_jealousy_revenge,actus_reus_killing
CASE_00006,location_public_space,prior_conflict
CASE_00006,prior_threats,mens_rea_intent_to_kill
CASE_00006,prior_threats,unlawful_killing
CASE_00006,victim_intoxicated,self_defence_legal
CASE_00006,weapon_sharp,strangulation
CASE_00006,location_public_space,causation
CASE_00006,motive_financial_gain,weapon_blunt
CASE_00006,assault_method_shooting,encounter
CASE_00006,wound_sharp_force,unlawful_killing
CASE_00006,weapon_blunt,accessory_or_complicity
CASE_00006,wound_sharp_force,manslaughter_unlawful_act
CASE_00006,tied_restraint,injury_defensive_wounds
CASE_00006,weapon_present,loss_of_control
CASE_00006,victim_intoxicated,strangulation
CASE_00006,assault_method_blunt_force,assault_method_shooting
CASE_00006,motive_jealousy_revenge,accessory_or_complicity
CASE_00006,assault_method_stabbing,confession_third_party
CASE_00006,assault_method_shooting,causation
CASE_00006,motive_financial_gain,motive_financial_gain
CASE_00006,wound_blunt_force,murder
CASE_00006,confession_or_admission,assault_method_shooting
CASE_00006,flight_after_offence,assault_method_stabbing
CASE_00006,wound_sharp_force,flight_after_offence
CASE_00006,weapon_blunt,planning_premeditation
CASE_00006,location_public_space,tied_restraint
CASE_00006,location_private_dwelling,actus_reus_killing
CASE_00006,defendant_intoxicated,motive_financial_gain
CASE_00006,flight_after_offence,murder
CASE_00006,wound_sharp_force,weapon_petrol_fire
CASE_00006,prior_assault,alibi_claim
CASE_00006,motive_jealousy_revenge,planning_premeditation
CASE_00006,weapon_blunt,abduction
CASE_00006,strangulation,actus_reus_killing
CASE_00006,weapon_sharp,prior_assault
CASE_00006,joint_enterprise_presence,location_public_space
CASE_00006,motive_jealousy_revenge,abduction
CASE_00006,confession_or_admission,weapon_sharp
CASE_00006,motive_jealousy_revenge,tied_restraint
CASE_00006,planning_premeditation,actus_reus_killing
CASE_00006,weapon_present,prior_threats
CASE_00006,prior_threats,weapon_sharp
CASE_00006,alibi_claim,mens_rea_intent_to_kill
CASE_00006,abduction,confession_or_admission
CASE_00006,alibi_claim,unlawful_killing
CASE_00006,weapon_petrol_fire,location_public_space
CASE_00006,strangulation,accessory_or_complicity
CASE_00006,abduction,planning_premeditation
CASE_00006,prior_conflict,encounter
CASE_00006,poisoning,mens_rea_intent_to_kill
CASE_00006,location_public_space,manslaughter_unlawful_act
CASE_00006,weapon_present,mens_rea_intent_to_kill
CASE_00006,alibi_claim,wound_blunt_force
CASE_00006,encounter,defendant_intoxicated
CASE_00006,weapon_present,wound_sharp_force
CASE_00006,location_public_space,wound_blunt_force
CASE_00006,strangulation,planning_premeditation
CASE_00006,weapon_firearm,prior_conflict
CASE_00006,weapon_firearm,accessory_or_complicity
CASE_00006,planning_premeditation,causation
CASE_00006,weapon_sharp,causation
CASE_00006,assault_method_shooting,mens_rea_intent_to_kill
CASE_00006,assault_method_shooting,unlawful_killing
CASE_00006,prior_assault,prior_assault
CASE_00006,injury_defensive_wounds,diminished_responsibility
CASE_00006,location_public_space,victim_intoxicated
CASE_00006,strangulation,abduction
CASE_00006,wound_sharp_force,confession_third_party
CASE_00006,location_public_space,weapon_petrol_fire
CASE_00006,encounter,weapon_present
CASE_00006,assault_method_stabbing,diminished_responsibility
CASE_00006,confession_or_admission,motive_jealousy_revenge
CASE_00006,planning_premeditation,abduction
CASE_00006,assault_method_blunt_force,joint_enterprise_presence
CASE_00006,location_public_space,search_history_weapons_or_poison
CASE_00006,causation,cctv_presence
CASE_00006,defendant_intoxicated,actus_reus_killing
CASE_00006,confession_or_admission,location_private_dwelling
CASE_00006,weapon_blunt,weapon_petrol_fire
CASE_00006,weapon_present,assault_method_shooting
CASE_00006,tied_restraint,confession_or_admission
CASE_00006,prior_assault,encounter
CASE_00006,weapon_firearm,abduction
CASE_00006,confession_or_admission,joint_enterprise_presence
CASE_00006,joint_enterprise_presence,assault_method_stabbing
CASE_00006,confession_or_admission,defendant_intoxicated
CASE_00006,confession_or_admission,assault_method_blunt_force
CASE_00006,joint_enterprise_presence,murder
CASE_00006,confession_third_party,prior_threats
CASE_00006,defendant_intoxicated,accessory_or_complicity
CASE_00006,assault_method_blunt_force,weapon_present
CASE_00006,murder,injury_defensive_wounds
CASE_00006,joint_enterprise_presence,weapon_blunt
CASE_00006,weapon_petrol_fire,assault_method_stabbing
CASE_00006,assault_method_stabbing,motive_financial_gain
CASE_00006,prior_conflict,mens_rea_intent_to_kill
CASE_00006,confession_or_admission,weapon_present
CASE_00006,weapon_petrol_fire,murder
CASE_00006,confession_third_party,wound_sharp_force
CASE_00006,weapon_sharp,mens_rea_intent_to_kill
CASE_00006,motive_financial_gain,abduction
CASE_00006,weapon_sharp,unlawful_killing
CASE_00006,weapon_sharp,manslaughter_unlawful_act
CASE_00006,prior_threats,weapon_present
CASE_00006,joint_enterprise_presence,motive_financial_gain
CASE_00006,location_public_space,confession_third_party
CASE_00006,assault_method_stabbing,injury_defensive_wounds
CASE_00006,strangulation,victim_intoxicated
CASE_00006,encounter,alibi_claim
CASE_00006,victim_intoxicated,unlawful_killing
CASE_00006,encounter,strangulation
CASE_00006,wound_blunt_force,confession_or_admission
CASE_00006,victim_intoxicated,wound_sharp_force
CASE_00006,abduction,prior_threats
CASE_00006,wound_blunt_force,planning_premeditation
CASE_00006,joint_enterprise_presence,injury_defensive_wounds
CASE_00006,weapon_petrol_fire,assault_method_blunt_force
CASE_00006,weapon_petrol_fire,lawful_killing_self_defence
CASE_00006,planning_premeditation,weapon_petrol_fire
CASE_00006,flight_after_offence,confession_or_admission
CASE_00006,weapon_blunt,location_public_space
CASE_00006,weapon_present,motive_jealousy_revenge
CASE_00006,abduction,wound_sharp_force
CASE_00006,motive_jealousy_revenge,location_public_space
CASE_00006,planning_premeditation,search_history_weapons_or_poison
CASE_00006,search_history_weapons_or_poison,weapon_present
CASE_00006,prior_assault,mens_rea_intent_to_kill
CASE_00006,alibi_claim,joint_enterprise_presence
CASE_00006,wound_sharp_force,weapon_blunt
CASE_00006,assault_method_blunt_force,weapon_firearm
CASE_00006,poisoning,joint_enterprise_presence
CASE_00006,location_public_space,time_of_death_window_narrow
CASE_00006,confession_or_admission,alibi_claim
CASE_00006,prior_conflict,weapon_sharp
CASE_00006,confession_third_party,weapon_sharp
CASE_00006,diminished_responsibility,self_defence_legal
CASE_00006,confession_or_admission,strangulation
CASE_00006,mens_rea_intent_to_kill,wound_blunt_force
CASE_00006,wound_sharp_force,motive_financial_gain
CASE_00006,prior_threats,weapon_firearm
CASE_00006,encounter,actus_reus_killing
CASE_00006,alibi_claim,weapon_present
CASE_00006,abduction,assault_method_shooting
CASE_00006,wound_blunt_force,loss_of_control
CASE_00006,defendant_intoxicated,victim_intoxicated
CASE_00006,weapon_present,weapon_present
CASE_00006,wound_sharp_force,injury_defensive_wounds
CASE_00006,injury_defensive_wounds,accessory_or_complicity
CASE_00006,cctv_presence,weapon_firearm
CASE_00006,strangulation,location_public_space
CASE_00006,location_public_space,diminished_responsibility
CASE_00006,defendant_intoxicated,weapon_petrol_fire
CASE_00006,tied_restraint,wound_sharp_force
CASE_00006,assault_method_stabbing,accessory_or_complicity
CASE_00006,assault_method_shooting,weapon_present
CASE_00006,planning_premeditation,location_public_space
CASE_00006,joint_enterprise_presence,accessory_or_complicity
CASE_00006,injury_defensive_wounds,planning_premeditation
CASE_00006,assault_method_blunt_force,actus_reus_killing
CASE_00006,location_public_space,weapon_blunt
CASE_00006,prior_assault,weapon_sharp
CASE_00006,accessory_or_complicity,injury_defensive_wounds
CASE_00006,assault_method_stabbing,planning_premeditation
CASE_00006,motive_jealousy_revenge,assault_method_stabbing
CASE_00006,injury_defensive_wounds,abduction
CASE_00006,weapon_blunt,murder
CASE_00006,confession_or_admission,actus_reus_killing
CASE_00006,assault_method_stabbing,abduction
CASE_00006,motive_jealousy_revenge,murder
CASE_00006,joint_enterprise_presence,confession_or_admission
CASE_00006,weapon_blunt,weapon_blunt
CASE_00006,joint_enterprise_presence,planning_premeditation
CASE_00006,prior_conflict,joint_enterprise_presence
CASE_00006,location_public_space,motive_financial_gain
CASE_00006,prior_threats,actus_reus_killing
CASE_00006,motive_jealousy_revenge,weapon_blunt
CASE_00006,flight_after_offence,prior_threats
CASE_00006,planning_premeditation,time_of_death_window_narrow
CASE_00006,alibi_claim,weapon_firearm
CASE_00006,assault_method_blunt_force,causation
CASE_00006,weapon_petrol_fire,confession_or_admission
CASE_00006,motive_financial_gain,location_public_space
CASE_00006,location_public_space,injury_defensive_wounds
CASE_00006,location_private_dwelling,diminished_responsibility
CASE_00006,weapon_present,weapon_firearm
CASE_00006,victim_intoxicated,joint_enterprise_presence
CASE_00006,abduction,motive_jealousy_revenge
CASE_00006,tied_restraint,weapon_sharp
CASE_00006,flight_after_offence,withdrawal_effective
CASE_00006,confession_or_admission,causation
CASE_00006,flight_after_offence,wound_sharp_force
CASE_00006,defendant_intoxicated,location_public_space
CASE_00006,weapon_petrol_fire,prior_assault
CASE_00006,murder,cctv_presence
CASE_00006,strangulation,assault_method_stabbing
CASE_00006,search_history_weapons_or_poison,actus_reus_killing
CASE_00006,wound_sharp_force,accessory_or_complicity
CASE_00006,motive_jealousy_revenge,injury_defensive_wounds
CASE_00006,weapon_sharp,diminished_responsibility
CASE_00006,assault_method_blunt_force,tied_restraint
CASE_00006,strangulation,murder
CASE_00006,encounter,mens_rea_intent_to_kill
CASE_00006,joint_enterprise_presence,poisoning
CASE_00006,encounter,unlawful_killing
CASE_00006,encounter,manslaughter_unlawful_act
CASE_00006,planning_premeditation,assault_method_stabbing
CASE_00006,abduction,assault_method_blunt_force
CASE_00006,prior_assault,joint_enterprise_presence
CASE_00006,encounter,wound_blunt_force
CASE_00006,confession_or_admission,tied_restraint
CASE_00006,victim_intoxicated,diminished_responsibility
CASE_00006,prior_threats,abduction
CASE_00006,assault_method_stabbing,cctv_presence
CASE_00006,planning_premeditation,murder
CASE_00006,weapon_petrol_fire,encounter
CASE_00006,joint_enterprise_presence,loss_of_control
CASE_00006,wound_sharp_force,planning_premeditation
CASE_00006,cctv_presence,planning_premeditation
CASE_00006,flight_after_offence,assault_method_shooting
CASE_00006,planning_premeditation,weapon_blunt
CASE_00006,wound_sharp_force,abduction
CASE_00006,strangulation,lawful_killing_self_defence
CASE_00006,alibi_claim,actus_reus_killing
CASE_00006,encounter,weapon_petrol_fire
CASE_00006,tied_restraint,motive_jealousy_revenge
CASE_00006,weapon_firearm,location_private_dwelling
CASE_00006,poisoning,actus_reus_killing
CASE_00006,prior_assault,weapon_present
CASE_00006,encounter,search_history_weapons_or_poison
CASE_00006,weapon_present,actus_reus_killing
CASE_00006,weapon_sharp,motive_financial_gain
CASE_00006,confession_or_admission,mens_rea_intent_to_kill
CASE_00006,prior_conflict,weapon_firearm
CASE_00006,confession_or_admission,unlawful_killing
CASE_00006,motive_financial_gain,assault_method_stabbing
CASE_00006,weapon_firearm,lawful_killing_self_defence
CASE_00006,confession_or_admission,manslaughter_unlawful_act
CASE_00006,self_defence_legal,wound_blunt_force
CASE_00006,tied_restraint,assault_method_blunt_force
CASE_00006,planning_premeditation,injury_defensive_wounds
CASE_00006,confession_or_admission,wound_blunt_force
CASE_00006,location_public_space,accessory_or_complicity
CASE_00006,motive_financial_gain,murder
CASE_00006,assault_method_stabbing,withdrawal_effective
CASE_00006,assault_method_blunt_force,weapon_petrol_fire
CASE_00006,defendant_intoxicated,murder
CASE_00006,weapon_present,causation
CASE_00006,assault_method_shooting,prior_conflict
