case_id,label
CASE_00019,planning_premeditation
CASE_00019,weapon_present
CASE_00019,weapon_firearm
CASE_00019,weapon_sharp
CASE_00019,weapon_blunt
CASE_00019,poisoning
CASE_00019,strangulation
CASE_00019,assault_method_stabbing
CASE_00019,assault_method_shooting
CASE_00019,assault_method_blunt_force
CASE_00019,location_private_dwelling
CASE_00019,location_public_space
CASE_00019,motive_financial_gain
CASE_00019,motive_jealousy_revenge
CASE_00019,defendant_intoxicated
CASE_00019,victim_intoxicated
CASE_00019,concealment_actions
CASE_00019,disposal_of_weapon
CASE_00019,flight_after_offence
CASE_00019,alibi_claim
CASE_00019,joint_enterprise_presence
CASE_00019,withdrawal_from_joint_enterprise
CASE_00019,abduction
CASE_00019,tied_restraint
CASE_00019,weapon_petrol_fire
CASE_00019,post_offence_burial
CASE_00019,boasting_admissions
CASE_00019,confession_third_party
CASE_00019,prior_assault
CASE_00019,cctv_presence
CASE_00019,cctv_attack_visible
CASE_00019,eyewitness_identification
CASE_00019,eyewitness_heard_threat
CASE_00019,dna_match_victim_on_defendant
CASE_00019,dna_match_defendant_on_weapon
CASE_00019,fingerprint_match_on_weapon
CASE_00019,gunshot_residue_gsr
CASE_00019,blood_spatter_pattern_consistent
CASE_00019,injury_defensive_wounds
CASE_00019,wound_sharp_force
CASE_00019,wound_blunt_force
CASE_00019,time_of_death_window_narrow
CASE_00019,phone_cell_site_near_scene
CASE_00019,call_logs_prior_contact
CASE_00019,messages_prior_threats
CASE_00019,search_history_weapons_or_poison
CASE_00019,purchase_record_weapon
CASE_00019,financial_transactions_gain
CASE_00019,confession_or_admission
CASE_00019,inconsistent_statements
CASE_00019,witness_self_defence_statements
CASE_00019,expert_opinion_diminished_resp
CASE_00019,medical_history_mental_impairment
CASE_00019,paragraph_marker
CASE_00019,actus_reus_killing
CASE_00019,unlawful_killing
CASE_00019,causation
CASE_00019,mens_rea_intent_to_kill
CASE_00019,mens_rea_intent_gbh
CASE_00019,self_defence_legal
CASE_00019,insanity
CASE_00019,diminished_responsibility
CASE_00019,loss_of_control
CASE_00019,duress_not_available_murder
CASE_00019,withdrawal_effective
CASE_00019,murder
CASE_00019,manslaughter_diminished_resp
CASE_00019,manslaughter_loss_of_control
CASE_00019,manslaughter_unlawful_act
CASE_00019,manslaughter_gross_negligence
CASE_00019,lawful_killing_self_defence
CASE_00045,encounter
CASE_00045,prior_conflict
CASE_00045,prior_threats
CASE_00045,planning_premeditation
CASE_00045,weapon_present
CASE_00045,weapon_firearm
CASE_00045,weapon_sharp
CASE_00045,weapon_blunt
CASE_00045,poisoning
CASE_00045,strangulation
CASE_00045,assault_method_stabbing
CASE_00045,assault_method_shooting
CASE_00045,assault_method_blunt_force
CASE_00045,motive_financial_gain
CASE_00045,motive_jealousy_revenge
CASE_00045,defendant_intoxicated
CASE_00045,victim_intoxicated
CASE_00045,concealment_actions
CASE_00045,disposal_of_weapon
CASE_00045,flight_after_offence
CASE_00045,alibi_claim
CASE_00045,joint_enterprise_presence
CASE_00045,withdrawal_from_joint_enterprise
CASE_00045,abduction
CASE_00045,tied_restraint
CASE_00045,weapon_petrol_fire
CASE_00045,post_offence_burial
CASE_00045,boasting_admissions
CASE_00045,confession_third_party
CASE_00045,prior_assault
CASE_00045,cctv_presence
CASE_00045,cctv_attack_visible
CASE_00045,eyewitness_identification
CASE_00045,eyewitness_heard_threat
CASE_00045,dna_match_victim_on_defendant
CASE_00045,dna_match_defendant_on_weapon
CASE_00045,fingerprint_match_on_weapon
CASE_00045,gunshot_residue_gsr
CASE_00045,blood_spatter_pattern_consistent
CASE_00045,injury_defensive_wounds
CASE_00045,wound_sharp_force
CASE_00045,wound_blunt_force
CASE_00045,time_of_death_window_narrow
CASE_00045,phone_cell_site_near_scene
CASE_00045,call_logs_prior_contact
CASE_00045,messages_prior_threats
CASE_00045,search_history_weapons_or_poison
CASE_00045,purchase_record_weapon
CASE_00045,financial_transactions_gain
CASE_00045,inconsistent_statements
CASE_00045,witness_self_defence_statements
CASE_00045,expert_opinion_diminished_resp
CASE_00045,medical_history_mental_impairment
CASE_00045,paragraph_marker
CASE_00045,unlawful_killing
CASE_00045,causation
CASE_00045,mens_rea_intent_gbh
CASE_00045,self_defence_legal
CASE_00045,insanity
CASE_00045,diminished_responsibility
CASE_00045,loss_of_control
CASE_00045,duress_not_available_murder
CASE_00045,accessory_or_complicity
CASE_00045,withdrawal_effective
CASE_00045,manslaughter_diminished_resp
CASE_00045,manslaughter_loss_of_control
CASE_00045,manslaughter_unlawful_act
CASE_00045,manslaughter_gross_negligence
CASE_00045,lawful_killing_self_defence
CASE_00061,encounter
CASE_00061,prior_conflict
CASE_00061,prior_threats
CASE_00061,weapon_blunt
CASE_00061,poisoning
CASE_00061,strangulation
CASE_00061,location_private_dwelling
CASE_00061,motive_financial_gain
CASE_00061,motive_jealousy_revenge
CASE_00061,defendant_intoxicated
CASE_00061,victim_intoxicated
CASE_00061,concealment_actions
CASE_00061,disposal_of_weapon
CASE_00061,flight_after_offence
CASE_00061,alibi_claim
CASE_00061,withdrawal_from_joint_enterprise
CASE_00061,abduction
CASE_00061,tied_restraint
CASE_00061,weapon_petrol_fire
CASE_00061,post_offence_burial
CASE_00061,boasting_admissions
CASE_00061,confession_third_party
CASE_00061,prior_assault
CASE_00061,cctv_presence
CASE_00061,cctv_attack_visible
CASE_00061,eyewitness_identification
CASE_00061,eyewitness_heard_threat
CASE_00061,dna_match_victim_on_defendant
CASE_00061,dna_match_defendant_on_weapon
CASE_00061,fingerprint_match_on_weapon
CASE_00061,gunshot_residue_gsr
CASE_00061,blood_spatter_pattern_consistent
CASE_00061,injury_defensive_wounds
CASE_00061,wound_sharp_force
CASE_00061,wound_blunt_force
CASE_00061,time_of_death_window_narrow
CASE_00061,phone_cell_site_near_scene
CASE_00061,call_logs_prior_contact
CASE_00061,messages_prior_threats
CASE_00061,search_history_weapons_or_poison
CASE_00061,purchase_record_weapon
CASE_00061,financial_transactions_gain
CASE_00061,inconsistent_statements
CASE_00061,witness_self_defence_statements
CASE_00061,expert_opinion_diminished_resp
CASE_00061,medical_history_mental_impairment
CASE_00061,paragraph_marker
CASE_00061,mens_rea_intent_to_kill
CASE_00061,mens_rea_intent_gbh
CASE_00061,insanity
CASE_00061,diminished_responsibility
CASE_00061,loss_of_control
CASE_00061,duress_not_available_murder
CASE_00061,withdrawal_effective
CASE_00061,manslaughter_diminished_resp
CASE_00061,manslaughter_loss_of_control
CASE_00061,manslaughter_unlawful_act
CASE_00061,manslaughter_gross_negligence
CASE_00108,encounter
CASE_00108,prior_conflict
CASE_00108,prior_threats
CASE_00108,weapon_sharp
CASE_00108,weapon_blunt
CASE_00108,poisoning
CASE_00108,strangulation
CASE_00108,assault_method_stabbing
CASE_00108,assault_method_blunt_force
CASE_00108,location_private_dwelling
CASE_00108,location_public_space
CASE_00108,motive_financial_gain
CASE_00108,defendant_intoxicated
CASE_00108,victim_intoxicated
CASE_00108,concealment_actions
CASE_00108,disposal_of_weapon
CASE_00108,flight_after_offence
CASE_00108,alibi_claim
CASE_00108,joint_enterprise_presence
CASE_00108,withdrawal_from_joint_enterprise
CASE_00108,abduction
CASE_00108,tied_restraint
CASE_00108,weapon_petrol_fire
CASE_00108,post_offence_burial
CASE_00108,boasting_admissions
CASE_00108,confession_third_party
CASE_00108,prior_assault
CASE_00108,cctv_presence
CASE_00108,cctv_attack_visible
CASE_00108,eyewitness_identification
CASE_00108,eyewitness_heard_threat
CASE_00108,dna_match_victim_on_defendant
CASE_00108,dna_match_defendant_on_weapon
CASE_00108,fingerprint_match_on_weapon
CASE_00108,gunshot_residue_gsr
CASE_00108,blood_spatter_pattern_consistent
CASE_00108,injury_defensive_wounds
CASE_00108,wound_sharp_force
CASE_00108,wound_blunt_force
CASE_00108,time_of_death_window_narrow
CASE_00108,phone_cell_site_near_scene
CASE_00108,call_logs_prior_contact
CASE_00108,messages_prior_threats
CASE_00108,search_history_weapons_or_poison
CASE_00108,purchase_record_weapon
CASE_00108,financial_transactions_gain
CASE_00108,confession_or_admission
CASE_00108,inconsistent_statements
CASE_00108,witness_self_defence_statements
CASE_00108,expert_opinion_diminished_resp
CASE_00108,medical_history_mental_impairment
CASE_00108,paragraph_marker
CASE_00108,actus_reus_killing
CASE_00108,unlawful_killing
CASE_00108,causation
CASE_00108,mens_rea_intent_to_kill
CASE_00108,mens_rea_intent_gbh
CASE_00108,self_defence_legal
CASE_00108,insanity
CASE_00108,diminished_responsibility
CASE_00108,loss_of_control
CASE_00108,duress_not_available_murder
CASE_00108,withdrawal_effective
CASE_00108,manslaughter_diminished_resp
CASE_00108,manslaughter_loss_of_control
CASE_00108,manslaughter_unlawful_act
CASE_00108,manslaughter_gross_negligence
CASE_00108,lawful_killing_self_defence
CASE_00114,encounter
CASE_00114,prior_conflict
CASE_00114,planning_premeditation
CASE_00114,weapon_sharp
CASE_00114,weapon_blunt
CASE_00114,poisoning
CASE_00114,strangulation
CASE_00114,assault_method_stabbing
CASE_00114,assault_method_blunt_force
CASE_00114,location_private_dwelling
CASE_00114,motive_financial_gain
CASE_00114,motive_jealousy_revenge
CASE_00114,defendant_intoxicated
CASE_00114,victim_intoxicated
CASE_00114,concealment_actions
CASE_00114,disposal_of_weapon
CASE_00114,flight_after_offence
CASE_00114,alibi_claim
CASE_00114,withdrawal_from_joint_enterprise
CASE_00114,tied_restraint
CASE_00114,weapon_petrol_fire
CASE_00114,post_offence_burial
CASE_00114,boasting_admissions
CASE_00114,confession_third_party
CASE_00114,prior_assault
CASE_00114,cctv_presence
CASE_00114,cctv_attack_visible
CASE_00114,eyewitness_identification
CASE_00114,eyewitness_heard_threat
CASE_00114,dna_match_victim_on_defendant
CASE_00114,dna_match_defendant_on_weapon
CASE_00114,fingerprint_match_on_weapon
CASE_00114,gunshot_residue_gsr
CASE_00114,blood_spatter_pattern_consistent
CASE_00114,injury_defensive_wounds
CASE_00114,wound_sharp_force
CASE_00114,wound_blunt_force
CASE_00114,time_of_death_window_narrow
CASE_00114,phone_cell_site_near_scene
CASE_00114,call_logs_prior_contact
CASE_00114,messages_prior_threats
CASE_00114,search_history_weapons_or_poison
CASE_00114,purchase_record_weapon
CASE_00114,financial_transactions_gain
CASE_00114,inconsistent_statements
CASE_00114,witness_self_defence_statements
CASE_00114,expert_opinion_diminished_resp
CASE_00114,medical_history_mental_impairment
CASE_00114,paragraph_marker
CASE_00114,mens_rea_intent_gbh
CASE_00114,insanity
CASE_00114,diminished_responsibility
CASE_00114,loss_of_control
CASE_00114,duress_not_available_murder
CASE_00114,accessory_or_complicity
CASE_00114,withdrawal_effective
CASE_00114,manslaughter_diminished_resp
CASE_00114,manslaughter_loss_of_control
CASE_00114,manslaughter_unlawful_act
CASE_00114,manslaughter_gross_negligence
CASE_00114,lawful_killing_self_defence
CASE_00116,encounter
CASE_00116,prior_conflict
CASE_00116,prior_threats
CASE_00116,planning_premeditation
CASE_00116,poisoning
CASE_00116,strangulation
CASE_00116,assault_method_shooting
CASE_00116,location_private_dwelling
CASE_00116,motive_financial_gain
CASE_00116,motive_jealousy_revenge
CASE_00116,defendant_intoxicated
CASE_00116,victim_intoxicated
CASE_00116,concealment_actions
CASE_00116,disposal_of_weapon
CASE_00116,flight_after_offence
CASE_00116,alibi_claim
CASE_00116,withdrawal_from_joint_enterprise
CASE_00116,abduction
CASE_00116,tied_restraint
CASE_00116,weapon_petrol_fire
CASE_00116,post_offence_burial
CASE_00116,boasting_admissions
CASE_00116,confession_third_party
CASE_00116,prior_assault
CASE_00116,cctv_presence
CASE_00116,cctv_attack_visible
CASE_00116,eyewitness_identification
CASE_00116,eyewitness_heard_threat
CASE_00116,dna_match_victim_on_defendant
CASE_00116,dna_match_defendant_on_weapon
CASE_00116,fingerprint_match_on_weapon
CASE_00116,gunshot_residue_gsr
CASE_00116,blood_spatter_pattern_consistent
CASE_00116,injury_defensive_wounds
CASE_00116,wound_sharp_force
CASE_00116,wound_blunt_force
CASE_00116,time_of_death_window_narrow
CASE_00116,phone_cell_site_near_scene
CASE_00116,call_logs_prior_contact
CASE_00116,messages_prior_threats
CASE_00116,search_history_weapons_or_poison
CASE_00116,purchase_record_weapon
CASE_00116,financial_transactions_gain
CASE_00116,inconsistent_statements
CASE_00116,witness_self_defence_statements
CASE_00116,expert_opinion_diminished_resp
CASE_00116,medical_history_mental_impairment
CASE_00116,paragraph_marker
CASE_00116,actus_reus_killing
CASE_00116,causation
CASE_00116,mens_rea_intent_gbh
CASE_00116,self_defence_legal
CASE_00116,insanity
CASE_00116,diminished_responsibility
CASE_00116,duress_not_available_murder
CASE_00116,withdrawal_effective
CASE_00116,manslaughter_diminished_resp
CASE_00116,manslaughter_loss_of_control
CASE_00116,manslaughter_unlawful_act
CASE_00116,manslaughter_gross_negligence
CASE_00116,lawful_killing_self_defence
CASE_00133,encounter
CASE_00133,prior_conflict
CASE_00133,prior_threats
CASE_00133,planning_premeditation
CASE_00133,weapon_present
CASE_00133,weapon_blunt
CASE_00133,poisoning
CASE_00133,strangulation
CASE_00133,assault_method_stabbing
CASE_00133,assault_method_shooting
CASE_00133,assault_method_blunt_force
CASE_00133,location_private_dwelling
CASE_00133,motive_financial_gain
CASE_00133,motive_jealousy_revenge
CASE_00133,defendant_intoxicated
CASE_00133,victim_intoxicated
CASE_00133,concealment_actions
CASE_00133,disposal_of_weapon
CASE_00133,flight_after_offence
CASE_00133,alibi_claim
CASE_00133,withdrawal_from_joint_enterprise
CASE_00133,abduction
CASE_00133,tied_restraint
CASE_00133,weapon_petrol_fire
CASE_00133,post_offence_burial
CASE_00133,boasting_admissions
CASE_00133,confession_third_party
CASE_00133,prior_assault
CASE_00133,cctv_presence
CASE_00133,cctv_attack_visible
CASE_00133,eyewitness_identification
CASE_00133,eyewitness_heard_threat
CASE_00133,dna_match_victim_on_defendant
CASE_00133,dna_match_defendant_on_weapon
CASE_00133,fingerprint_match_on_weapon
CASE_00133,gunshot_residue_gsr
CASE_00133,blood_spatter_pattern_consistent
CASE_00133,injury_defensive_wounds
CASE_00133,wound_sharp_force
CASE_00133,wound_blunt_force
CASE_00133,time_of_death_window_narrow
CASE_00133,phone_cell_site_near_scene
CASE_00133,call_logs_prior_contact
CASE_00133,messages_prior_threats
CASE_00133,search_history_weapons_or_poison
CASE_00133,purchase_record_weapon
CASE_00133,financial_transactions_gain
CASE_00133,inconsistent_statements
CASE_00133,witness_self_defence_statements
CASE_00133,expert_opinion_diminished_resp
CASE_00133,medical_history_mental_impairment
CASE_00133,paragraph_marker
CASE_00133,unlawful_killing
CASE_00133,causation
CASE_00133,mens_rea_intent_to_kill
CASE_00133,mens_rea_intent_gbh
CASE_00133,self_defence_legal
CASE_00133,insanity
CASE_00133,diminished_responsibility
CASE_00133,loss_of_control
CASE_00133,duress_not_available_murder
CASE_00133,withdrawal_effective
CASE_00133,manslaughter_diminished_resp
CASE_00133,manslaughter_loss_of_control
CASE_00133,manslaughter_unlawful_act
CASE_00133,manslaughter_gross_negligence
CASE_00133,lawful_killing_self_defence
CASE_00144,encounter
CASE_00144,prior_conflict
CASE_00144,prior_threats
CASE_00144,planning_premeditation
CASE_00144,weapon_blunt
CASE_00144,poisoning
CASE_00144,strangulation
CASE_00144,assault_method_blunt_force
CASE_00144,location_private_dwelling
CASE_00144,location_public_space
CASE_00144,motive_financial_gain
CASE_00144,motive_jealousy_revenge
CASE_00144,defendant_intoxicated
CASE_00144,victim_intoxicated
CASE_00144,concealment_actions
CASE_00144,disposal_of_weapon
CASE_00144,flight_after_offence
CASE_00144,alibi_claim
CASE_00144,joint_enterprise_presence
CASE_00144,withdrawal_from_joint_enterprise
CASE_00144,abduction
CASE_00144,tied_restraint
CASE_00144,weapon_petrol_fire
CASE_00144,post_offence_burial
CASE_00144,boasting_admissions
CASE_00144,confession_third_party
CASE_00144,prior_assault
CASE_00144,cctv_presence
CASE_00144,cctv_attack_visible
CASE_00144,eyewitness_identification
CASE_00144,eyewitness_heard_threat
CASE_00144,dna_match_victim_on_defendant
CASE_00144,dna_match_defendant_on_weapon
CASE_00144,fingerprint_match_on_weapon
CASE_00144,gunshot_residue_gsr
CASE_00144,blood_spatter_pattern_consistent
CASE_00144,injury_defensive_wounds
CASE_00144,wound_blunt_force
CASE_00144,time_of_death_window_narrow
CASE_00144,phone_cell_site_near_scene
CASE_00144,call_logs_prior_contact
CASE_00144,messages_prior_threats
CASE_00144,search_history_weapons_or_poison
CASE_00144,purchase_record_weapon
CASE_00144,financial_transactions_gain
CASE_00144,confession_or_admission
CASE_00144,inconsistent_statements
CASE_00144,witness_self_defence_statements
CASE_00144,expert_opinion_diminished_resp
CASE_00144,medical_history_mental_impairment
CASE_00144,paragraph_marker
CASE_00144,unlawful_killing
CASE_00144,mens_rea_intent_to_kill
CASE_00144,mens_rea_intent_gbh
CASE_00144,self_defence_legal
CASE_00144,insanity
CASE_00144,diminished_responsibility
CASE_00144,loss_of_control
CASE_00144,duress_not_available_murder
CASE_00144,accessory_or_complicity
CASE_00144,withdrawal_effective
CASE_00144,manslaughter_diminished_resp
CASE_00144,manslaughter_loss_of_control
CASE_00144,manslaughter_unlawful_act
CASE_00144,manslaughter_gross_negligence
CASE_00144,lawful_killing_self_defence
CASE_00156,prior_conflict
CASE_00156,prior_threats
CASE_00156,planning_premeditation
CASE_00156,weapon_firearm
CASE_00156,weapon_blunt
CASE_00156,poisoning
CASE_00156,strangulation
CASE_00156,assault_method_shooting
CASE_00156,location_private_dwelling
CASE_00156,motive_financial_gain
CASE_00156,victim_intoxicated
CASE_00156,concealment_actions
CASE_00156,disposal_of_weapon
CASE_00156,flight_after_offence
CASE_00156,withdrawal_from_joint_enterprise
CASE_00156,abduction
CASE_00156,tied_restraint
CASE_00156,weapon_petrol_fire
CASE_00156,post_offence_burial
CASE_00156,boasting_admissions
CASE_00156,confession_third_party
CASE_00156,prior_assault
CASE_00156,cctv_presence
CASE_00156,cctv_attack_visible
CASE_00156,eyewitness_identification
CASE_00156,eyewitness_heard_threat
CASE_00156,dna_match_victim_on_defendant
CASE_00156,dna_match_defendant_on_weapon
CASE_00156,fingerprint_match_on_weapon
CASE_00156,gunshot_residue_gsr
CASE_00156,blood_spatter_pattern_consistent
CASE_00156,injury_defensive_wounds
CASE_00156,wound_blunt_force
CASE_00156,time_of_death_window_narrow
CASE_00156,phone_cell_site_near_scene
CASE_00156,call_logs_prior_contact
CASE_00156,messages_prior_threats
CASE_00156,search_history_weapons_or_poison
CASE_00156,purchase_record_weapon
CASE_00156,financial_transactions_gain
CASE_00156,inconsistent_statements
CASE_00156,witness_self_defence_statements
CASE_00156,expert_opinion_diminished_resp
CASE_00156,medical_history_mental_impairment
CASE_00156,paragraph_marker
CASE_00156,unlawful_killing
CASE_00156,causation
CASE_00156,mens_rea_intent_to_kill
CASE_00156,mens_rea_intent_gbh
CASE_00156,insanity
CASE_00156,diminished_responsibility
CASE_00156,loss_of_control
CASE_00156,duress_not_available_murder
CASE_00156,accessory_or_complicity
CASE_00156,withdrawal_effective
CASE_00156,manslaughter_diminished_resp
CASE_00156,manslaughter_loss_of_control
CASE_00156,manslaughter_unlawful_act
CASE_00156,manslaughter_gross_negligence
CASE_00156,lawful_killing_self_defence
CASE_00158,encounter
CASE_00158,prior_conflict
CASE_00158,prior_threats
CASE_00158,planning_premeditation
CASE_00158,weapon_present
CASE_00158,weapon_firearm
CASE_00158,weapon_sharp
CASE_00158,weapon_blunt
CASE_00158,strangulation
CASE_00158,assault_method_stabbing
CASE_00158,assault_method_shooting
CASE_00158,assault_method_blunt_force
CASE_00158,location_private_dwelling
CASE_00158,motive_financial_gain
CASE_00158,motive_jealousy_revenge
CASE_00158,defendant_intoxicated
CASE_00158,victim_intoxicated
CASE_00158,concealment_actions
CASE_00158,disposal_of_weapon
CASE_00158,flight_after_offence
CASE_00158,alibi_claim
CASE_00158,joint_enterprise_presence
CASE_00158,withdrawal_from_joint_enterprise
CASE_00158,abduction
CASE_00158,tied_restraint
CASE_00158,weapon_petrol_fire
CASE_00158,post_offence_burial
CASE_00158,boasting_admissions
CASE_00158,confession_third_party
CASE_00158,prior_assault
CASE_00158,cctv_presence
CASE_00158,cctv_attack_visible
CASE_00158,eyewitness_identification
CASE_00158,eyewitness_heard_threat
CASE_00158,dna_match_victim_on_defendant
CASE_00158,dna_match_defendant_on_weapon
CASE_00158,fingerprint_match_on_weapon
CASE_00158,gunshot_residue_gsr
CASE_00158,blood_spatter_pattern_consistent
CASE_00158,injury_defensive_wounds
CASE_00158,wound_sharp_force
CASE_00158,wound_blunt_force
CASE_00158,time_of_death_window_narrow
CASE_00158,phone_cell_site_near_scene
CASE_00158,call_logs_prior_contact
CASE_00158,messages_prior_threats
CASE_00158,search_history_weapons_or_poison
CASE_00158,purchase_record_weapon
CASE_00158,financial_transactions_gain
CASE_00158,confession_or_admission
CASE_00158,inconsistent_statements
CASE_00158,witness_self_defence_statements
CASE_00158,expert_opinion_diminished_resp
CASE_00158,medical_history_mental_impairment
CASE_00158,paragraph_marker
CASE_00158,causation
CASE_00158,mens_rea_intent_gbh
CASE_00158,self_defence_legal
CASE_00158,loss_of_control
CASE_00158,duress_not_available_murder
CASE_00158,accessory_or_complicity
CASE_00158,withdrawal_effective
CASE_00158,manslaughter_diminished_resp
CASE_00158,manslaughter_loss_of_control
CASE_00158,manslaughter_unlawful_act
CASE_00158,manslaughter_gross_negligence
CASE_00158,lawful_killing_self_defence
CASE_00191,encounter
CASE_00191,prior_conflict
CASE_00191,prior_threats
CASE_00191,planning_premeditation
CASE_00191,weapon_present
CASE_00191,weapon_firearm
CASE_00191,weapon_sharp
CASE_00191,weapon_blunt
CASE_00191,poisoning
CASE_00191,strangulation
CASE_00191,assault_method_stabbing
CASE_00191,assault_method_shooting
CASE_00191,assault_method_blunt_force
CASE_00191,location_private_dwelling
CASE_00191,motive_financial_gain
CASE_00191,motive_jealousy_revenge
CASE_00191,defendant_intoxicated
CASE_00191,victim_intoxicated
CASE_00191,concealment_actions
CASE_00191,disposal_of_weapon
CASE_00191,flight_after_offence
CASE_00191,alibi_claim
CASE_00191,joint_enterprise_presence
CASE_00191,withdrawal_from_joint_enterprise
CASE_00191,abduction
CASE_00191,tied_restraint
CASE_00191,weapon_petrol_fire
CASE_00191,post_offence_burial
CASE_00191,boasting_admissions
CASE_00191,confession_third_party
CASE_00191,prior_assault
CASE_00191,cctv_presence
CASE_00191,cctv_attack_visible
CASE_00191,eyewitness_identification
CASE_00191,eyewitness_heard_threat
CASE_00191,dna_match_victim_on_defendant
CASE_00191,dna_match_defendant_on_weapon
CASE_00191,fingerprint_match_on_weapon
CASE_00191,gunshot_residue_gsr
CASE_00191,blood_spatter_pattern_consistent
CASE_00191,injury_defensive_wounds
CASE_00191,wound_sharp_force
CASE_00191,wound_blunt_force
CASE_00191,time_of_death_window_narrow
CASE_00191,phone_cell_site_near_scene
CASE_00191,call_logs_prior_contact
CASE_00191,messages_prior_threats
CASE_00191,search_history_weapons_or_poison
CASE_00191,purchase_record_weapon
CASE_00191,financial_transactions_gain
CASE_00191,inconsistent_statements
CASE_00191,witness_self_defence_statements
CASE_00191,expert_opinion_diminished_resp
CASE_00191,medical_history_mental_impairment
